<Arduino is ready>
Dipole: 308.5,-0.44,-0.20,-0.49
Dipole: 309,-0.42,-0.20,-0.51
Dipole: 309.5,-0.40,-0.20,-0.52
Dipole: 310,-0.38,-0.21,-0.54
Dipole: 310.5,-0.36,-0.22,-0.55
Dipole: 311,-0.34,-0.22,-0.56
Dipole: 311.5,-0.32,-0.23,-0.57
Dipole: 312,-0.30,-0.25,-0.57
Dipole: 312.5,-0.28,-0.26,-0.57
Dipole: 313,-0.26,-0.27,-0.58
Dipole: 313.5,-0.24,-0.29,-0.58
Dipole: 314,-0.23,-0.31,-0.57
Dipole: 314.5,-0.21,-0.33,-0.57
Dipole: 315,-0.20,-0.34,-0.56
Dipole: 315.5,-0.19,-0.36,-0.56
Dipole: 316,-0.18,-0.38,-0.55
Dipole: 316.5,-0.17,-0.40,-0.53
Dipole: 317,-0.17,-0.42,-0.52
Dipole: 317.5,-0.16,-0.45,-0.50
Dipole: 318,-0.16,-0.47,-0.49
Dipole: 318.5,-0.16,-0.49,-0.47
Dipole: 319,-0.16,-0.50,-0.45
Dipole: 319.5,-0.16,-0.52,-0.43
Dipole: 320,-0.17,-0.54,-0.40
Dipole: 320.5,-0.17,-0.56,-0.38
Dipole: 321,-0.18,-0.57,-0.35
Dipole: 321.5,-0.19,-0.58,-0.32
Dipole: 322,-0.20,-0.60,-0.29
Dipole: 322.5,-0.22,-0.60,-0.26
Dipole: 323,-0.23,-0.61,-0.23
Dipole: 323.5,-0.24,-0.62,-0.20
Dipole: 324,-0.26,-0.62,-0.17
Dipole: 324.5,-0.28,-0.62,-0.14
Dipole: 325,-0.29,-0.62,-0.11
Dipole: 325.5,-0.31,-0.62,-0.07
Dipole: 326,-0.33,-0.61,-0.04
Dipole: 326.5,-0.35,-0.60,-0.01
Dipole: 327,-0.37,-0.59,0.03
Dipole: 327.5,-0.39,-0.58,0.06
Dipole: 328,-0.40,-0.56,0.09
Dipole: 328.5,-0.42,-0.54,0.13
Dipole: 329,-0.44,-0.52,0.16
Dipole: 329.5,-0.45,-0.50,0.19
Dipole: 330,-0.47,-0.47,0.22
Dipole: 330.5,-0.48,-0.44,0.25
Dipole: 331,-0.49,-0.41,0.28
Dipole: 331.5,-0.50,-0.38,0.30
Dipole: 332,-0.51,-0.34,0.33
Dipole: 332.5,-0.52,-0.31,0.35
Dipole: 333,-0.52,-0.27,0.38
Dipole: 333.5,-0.53,-0.23,0.40
Dipole: 334,-0.53,-0.19,0.42
Dipole: 334.5,-0.53,-0.15,0.44
Dipole: 335,-0.52,-0.11,0.45
Dipole: 335.5,-0.52,-0.07,0.47
Dipole: 336,-0.51,-0.02,0.48
Dipole: 336.5,-0.50,0.02,0.49
Dipole: 337,-0.49,0.06,0.50
Dipole: 337.5,-0.47,0.11,0.51
Dipole: 338,-0.45,0.15,0.51
Dipole: 338.5,-0.44,0.19,0.52
Dipole: 339,-0.41,0.23,0.52
Dipole: 339.5,-0.39,0.27,0.52
Dipole: 340,-0.37,0.31,0.51
Dipole: 340.5,-0.34,0.35,0.51
Dipole: 341,-0.31,0.38,0.50
Dipole: 341.5,-0.28,0.42,0.49
Dipole: 342,-0.25,0.45,0.48
Dipole: 342.5,-0.22,0.48,0.47
Dipole: 343,-0.19,0.51,0.45
Dipole: 343.5,-0.15,0.53,0.44
Dipole: 344,-0.12,0.56,0.42
Dipole: 344.5,-0.09,0.58,0.40
Dipole: 345,-0.05,0.60,0.38
Dipole: 345.5,-0.02,0.61,0.35
Dipole: 346,0.02,0.63,0.33
Dipole: 346.5,0.05,0.64,0.30
Dipole: 347,0.08,0.65,0.27
Dipole: 347.5,0.12,0.65,0.24
Dipole: 348,0.15,0.66,0.21
Dipole: 348.5,0.18,0.66,0.18
Dipole: 349,0.21,0.66,0.15
Dipole: 349.5,0.23,0.66,0.12
Dipole: 350,0.26,0.65,0.08
Dipole: 350.5,0.28,0.65,0.05
Dipole: 351,0.30,0.64,0.01
Dipole: 351.5,0.32,0.63,-0.02
Dipole: 352,0.34,0.62,-0.05
Dipole: 352.5,0.36,0.61,-0.09
Dipole: 353,0.37,0.59,-0.12
Dipole: 353.5,0.38,0.58,-0.16
Dipole: 354,0.39,0.56,-0.19
Dipole: 354.5,0.39,0.55,-0.23
Dipole: 355,0.40,0.53,-0.26
Dipole: 355.5,0.40,0.51,-0.29
Dipole: 356,0.39,0.50,-0.32
Dipole: 356.5,0.39,0.48,-0.35
Dipole: 357,0.38,0.46,-0.38
Dipole: 357.5,0.37,0.45,-0.41
Dipole: 358,0.36,0.43,-0.44
Dipole: 358.5,0.35,0.41,-0.46
Dipole: 359,0.33,0.40,-0.49
Dipole: 359.5,0.32,0.39,-0.51
Dipole: 360,0.30,0.37,-0.53
Dipole: 360.5,0.27,0.36,-0.55
Dipole: 361,0.25,0.35,-0.57
Dipole: 361.5,0.23,0.34,-0.58
Dipole: 362,0.20,0.34,-0.60
Dipole: 362.5,0.18,0.33,-0.61
Dipole: 363,0.15,0.33,-0.62
Dipole: 363.5,0.12,0.33,-0.63
Dipole: 364,0.10,0.32,-0.63
Dipole: 364.5,0.07,0.33,-0.63
Dipole: 365,0.04,0.33,-0.63
Dipole: 365.5,0.01,0.33,-0.63
Dipole: 366,-0.02,0.34,-0.63
Dipole: 366.5,-0.04,0.35,-0.62
Dipole: 367,-0.07,0.36,-0.62
Dipole: 367.5,-0.09,0.37,-0.61
Dipole: 368,-0.12,0.38,-0.60
Dipole: 368.5,-0.14,0.40,-0.58
Dipole: 369,-0.16,0.41,-0.57
Dipole: 369.5,-0.18,0.43,-0.55
Dipole: 370,-0.20,0.45,-0.53
Dipole: 370.5,-0.21,0.46,-0.51
Dipole: 371,-0.23,0.48,-0.48
Dipole: 371.5,-0.24,0.50,-0.46
Dipole: 372,-0.25,0.52,-0.43
Dipole: 372.5,-0.25,0.54,-0.41
Dipole: 373,-0.26,0.56,-0.38
Dipole: 373.5,-0.26,0.58,-0.35
Dipole: 374,-0.26,0.59,-0.31
Dipole: 374.5,-0.26,0.61,-0.28
Dipole: 375,-0.25,0.63,-0.25
Dipole: 375.5,-0.25,0.64,-0.21
Dipole: 376,-0.24,0.66,-0.18
Dipole: 376.5,-0.22,0.67,-0.14
Dipole: 377,-0.21,0.68,-0.11
Dipole: 377.5,-0.20,0.69,-0.07
Dipole: 378,-0.18,0.70,-0.03
Dipole: 378.5,-0.16,0.71,0.00
Dipole: 379,-0.14,0.71,0.04
Dipole: 379.5,-0.11,0.71,0.07
Dipole: 380,-0.09,0.71,0.11
Dipole: 380.5,-0.07,0.71,0.15
Dipole: 381,-0.04,0.70,0.18
Dipole: 381.5,-0.01,0.69,0.22
Dipole: 382,0.01,0.68,0.25
Dipole: 382.5,0.04,0.67,0.28
Dipole: 383,0.07,0.65,0.31
Dipole: 383.5,0.10,0.63,0.34
Dipole: 384,0.13,0.61,0.37
Dipole: 384.5,0.16,0.59,0.40
Dipole: 385,0.18,0.56,0.42
Dipole: 385.5,0.21,0.53,0.45
Dipole: 386,0.24,0.50,0.47
Dipole: 386.5,0.26,0.47,0.49
Dipole: 387,0.29,0.43,0.51
Dipole: 387.5,0.31,0.39,0.53
Dipole: 388,0.33,0.36,0.54
Dipole: 388.5,0.35,0.31,0.56
Dipole: 389,0.37,0.27,0.57
Dipole: 389.5,0.38,0.23,0.58
Dipole: 390,0.40,0.18,0.58
Dipole: 390.5,0.41,0.14,0.59
Dipole: 391,0.42,0.09,0.59
Dipole: 391.5,0.43,0.05,0.59
Dipole: 392,0.43,-0.00,0.59
Dipole: 392.5,0.44,-0.05,0.58
Dipole: 393,0.44,-0.09,0.58
Dipole: 393.5,0.44,-0.14,0.57
Dipole: 394,0.44,-0.19,0.56
Dipole: 394.5,0.43,-0.23,0.54
Dipole: 395,0.42,-0.28,0.53
Dipole: 395.5,0.41,-0.32,0.51
Dipole: 396,0.40,-0.36,0.49
Dipole: 396.5,0.39,-0.40,0.47
Dipole: 397,0.38,-0.44,0.45
Dipole: 397.5,0.36,-0.48,0.42
Dipole: 398,0.34,-0.51,0.40
Dipole: 398.5,0.33,-0.54,0.37
Dipole: 399,0.31,-0.57,0.34
Dipole: 399.5,0.29,-0.60,0.31
Dipole: 400,0.26,-0.63,0.28
Dipole: 400.5,0.24,-0.65,0.25
Dipole: 401,0.22,-0.67,0.21
Dipole: 401.5,0.20,-0.69,0.18
Dipole: 402,0.17,-0.70,0.14
Dipole: 402.5,0.15,-0.71,0.10
Dipole: 403,0.13,-0.72,0.07
Dipole: 403.5,0.11,-0.73,0.03
Dipole: 404,0.09,-0.73,-0.01
Dipole: 404.5,0.07,-0.73,-0.05
Dipole: 405,0.05,-0.73,-0.08
Dipole: 405.5,0.03,-0.73,-0.12
Dipole: 406,0.01,-0.72,-0.16
Dipole: 406.5,-0.01,-0.71,-0.20
Dipole: 407,-0.02,-0.70,-0.23
Dipole: 407.5,-0.03,-0.69,-0.27
Dipole: 408,-0.04,-0.67,-0.30
Dipole: 408.5,-0.05,-0.65,-0.34
Dipole: 409,-0.06,-0.64,-0.37
Dipole: 409.5,-0.06,-0.62,-0.40
Dipole: 410,-0.07,-0.59,-0.44
Dipole: 410.5,-0.07,-0.57,-0.47
Dipole: 411,-0.07,-0.55,-0.49
Dipole: 411.5,-0.06,-0.52,-0.52
Dipole: 412,-0.06,-0.50,-0.55
Dipole: 412.5,-0.05,-0.47,-0.57
Dipole: 413,-0.04,-0.45,-0.59
Dipole: 413.5,-0.02,-0.42,-0.61
Dipole: 414,-0.01,-0.40,-0.63
Dipole: 414.5,0.01,-0.37,-0.64
Dipole: 415,0.03,-0.35,-0.66
Dipole: 415.5,0.05,-0.32,-0.67
Dipole: 416,0.07,-0.30,-0.68
Dipole: 416.5,0.09,-0.28,-0.68
Dipole: 417,0.12,-0.26,-0.69
Dipole: 417.5,0.14,-0.24,-0.69
Dipole: 418,0.17,-0.22,-0.69
Dipole: 418.5,0.20,-0.20,-0.69
Dipole: 419,0.23,-0.19,-0.68
Dipole: 419.5,0.26,-0.17,-0.68
Dipole: 420,0.29,-0.16,-0.67
Dipole: 420.5,0.32,-0.15,-0.66
Dipole: 421,0.35,-0.14,-0.64
Dipole: 421.5,0.38,-0.14,-0.63
Dipole: 422,0.41,-0.13,-0.61
Dipole: 422.5,0.44,-0.13,-0.59
Dipole: 423,0.46,-0.13,-0.57
Dipole: 423.5,0.49,-0.13,-0.55
Dipole: 424,0.52,-0.14,-0.52
Dipole: 424.5,0.54,-0.14,-0.49
Dipole: 425,0.57,-0.15,-0.46
Dipole: 425.5,0.59,-0.16,-0.43
Dipole: 426,0.61,-0.17,-0.40
Dipole: 426.5,0.62,-0.18,-0.37
Dipole: 427,0.64,-0.20,-0.34
Dipole: 427.5,0.65,-0.21,-0.30
Dipole: 428,0.66,-0.23,-0.26
Dipole: 428.5,0.67,-0.24,-0.23
Dipole: 429,0.68,-0.26,-0.19
Dipole: 429.5,0.68,-0.28,-0.15
Dipole: 430,0.68,-0.29,-0.11
Dipole: 430.5,0.68,-0.31,-0.07
Dipole: 431,0.67,-0.33,-0.03
Dipole: 431.5,0.67,-0.35,0.01
Dipole: 432,0.65,-0.37,0.05
Dipole: 432.5,0.64,-0.38,0.09
Dipole: 433,0.62,-0.40,0.12
Dipole: 433.5,0.61,-0.42,0.16
Dipole: 434,0.58,-0.43,0.20
Dipole: 434.5,0.56,-0.44,0.24
Dipole: 435,0.53,-0.46,0.27
Dipole: 435.5,0.50,-0.47,0.31
Dipole: 436,0.47,-0.47,0.34
Dipole: 436.5,0.44,-0.48,0.38
Dipole: 437,0.41,-0.49,0.41
Dipole: 437.5,0.37,-0.49,0.44
Dipole: 438,0.33,-0.49,0.47
Dipole: 438.5,0.29,-0.49,0.49
Dipole: 439,0.25,-0.49,0.52
Dipole: 439.5,0.21,-0.48,0.54
Dipole: 440,0.17,-0.47,0.56
Dipole: 440.5,0.13,-0.46,0.58
Dipole: 441,0.08,-0.45,0.60
Dipole: 441.5,0.04,-0.44,0.62
Dipole: 442,-0.00,-0.42,0.63
Dipole: 442.5,-0.05,-0.40,0.64
Dipole: 443,-0.09,-0.38,0.65
Dipole: 443.5,-0.13,-0.36,0.65
Dipole: 444,-0.17,-0.33,0.66
Dipole: 444.5,-0.21,-0.31,0.66
Dipole: 445,-0.25,-0.28,0.66
Dipole: 445.5,-0.29,-0.25,0.66
Dipole: 446,-0.33,-0.22,0.65
Dipole: 446.5,-0.36,-0.18,0.64
Dipole: 447,-0.39,-0.15,0.63
Dipole: 447.5,-0.42,-0.12,0.62
Dipole: 448,-0.45,-0.08,0.61
Dipole: 448.5,-0.48,-0.04,0.59
Dipole: 449,-0.50,-0.01,0.57
Dipole: 449.5,-0.52,0.03,0.55
Dipole: 450,-0.54,0.07,0.53
Dipole: 450.5,-0.56,0.11,0.50
Dipole: 451,-0.58,0.14,0.48
Dipole: 451.5,-0.59,0.18,0.45
Dipole: 452,-0.60,0.22,0.42
Dipole: 452.5,-0.61,0.25,0.39
Dipole: 453,-0.61,0.29,0.35
Dipole: 453.5,-0.62,0.32,0.32
Dipole: 454,-0.62,0.35,0.28
Dipole: 454.5,-0.61,0.38,0.25
Dipole: 455,-0.61,0.41,0.21
Dipole: 455.5,-0.60,0.43,0.17
Dipole: 456,-0.60,0.46,0.13
Dipole: 456.5,-0.59,0.48,0.09
Dipole: 457,-0.58,0.50,0.05
Dipole: 457.5,-0.56,0.52,0.01
Dipole: 458,-0.55,0.53,-0.03
Dipole: 458.5,-0.53,0.54,-0.07
Dipole: 459,-0.52,0.55,-0.11
Dipole: 459.5,-0.50,0.56,-0.15
Dipole: 460,-0.48,0.56,-0.19
Dipole: 460.5,-0.46,0.57,-0.23
Dipole: 461,-0.44,0.56,-0.27
Dipole: 461.5,-0.42,0.56,-0.31
Dipole: 462,-0.40,0.55,-0.34
Dipole: 462.5,-0.39,0.54,-0.38
Dipole: 463,-0.37,0.53,-0.41
Dipole: 463.5,-0.35,0.52,-0.45
Dipole: 464,-0.33,0.50,-0.48
Dipole: 464.5,-0.31,0.48,-0.51
Dipole: 465,-0.29,0.46,-0.54
Dipole: 465.5,-0.28,0.44,-0.57
Dipole: 466,-0.26,0.41,-0.60
Dipole: 466.5,-0.25,0.38,-0.62
Dipole: 467,-0.24,0.35,-0.64
Dipole: 467.5,-0.23,0.32,-0.66
Dipole: 468,-0.22,0.29,-0.68
Dipole: 468.5,-0.21,0.25,-0.70
Dipole: 469,-0.21,0.22,-0.71
Dipole: 469.5,-0.20,0.18,-0.72
Dipole: 470,-0.20,0.15,-0.73
Dipole: 470.5,-0.20,0.11,-0.74
Dipole: 471,-0.20,0.07,-0.74
Dipole: 471.5,-0.21,0.04,-0.74
Dipole: 472,-0.21,0.00,-0.74
Dipole: 472.5,-0.22,-0.04,-0.74
Dipole: 473,-0.23,-0.07,-0.73
Dipole: 473.5,-0.24,-0.11,-0.73
Dipole: 474,-0.25,-0.14,-0.72
Dipole: 474.5,-0.27,-0.17,-0.71
Dipole: 475,-0.28,-0.21,-0.69
Dipole: 475.5,-0.30,-0.24,-0.67
Dipole: 476,-0.32,-0.26,-0.66
Dipole: 476.5,-0.34,-0.29,-0.63
Dipole: 477,-0.36,-0.32,-0.61
Dipole: 477.5,-0.38,-0.34,-0.59
Dipole: 478,-0.40,-0.36,-0.56
Dipole: 478.5,-0.42,-0.38,-0.53
Dipole: 479,-0.44,-0.39,-0.50
Dipole: 479.5,-0.46,-0.41,-0.47
Dipole: 480,-0.49,-0.42,-0.44
Dipole: 480.5,-0.51,-0.43,-0.40
Dipole: 481,-0.53,-0.43,-0.37
Dipole: 481.5,-0.55,-0.44,-0.33
Dipole: 482,-0.57,-0.44,-0.29
Dipole: 482.5,-0.59,-0.44,-0.25
Dipole: 483,-0.61,-0.43,-0.21
Dipole: 483.5,-0.63,-0.43,-0.17
Dipole: 484,-0.64,-0.42,-0.13
Dipole: 484.5,-0.66,-0.41,-0.09
Dipole: 485,-0.67,-0.39,-0.05
Dipole: 485.5,-0.68,-0.38,-0.00
Dipole: 486,-0.69,-0.36,0.04
Dipole: 486.5,-0.70,-0.34,0.08
Dipole: 487,-0.70,-0.32,0.12
Dipole: 487.5,-0.70,-0.30,0.16
Dipole: 488,-0.70,-0.27,0.20
Dipole: 488.5,-0.70,-0.25,0.24
Dipole: 489,-0.69,-0.22,0.28
Dipole: 489.5,-0.69,-0.19,0.32
Dipole: 490,-0.68,-0.17,0.36
Dipole: 490.5,-0.66,-0.14,0.39
Dipole: 491,-0.65,-0.11,0.43
Dipole: 491.5,-0.63,-0.08,0.46
Dipole: 492,-0.61,-0.05,0.49
Dipole: 492.5,-0.58,-0.02,0.52
Dipole: 493,-0.56,0.01,0.55
Dipole: 493.5,-0.53,0.04,0.58
Dipole: 494,-0.50,0.07,0.60
Dipole: 494.5,-0.47,0.10,0.62
Dipole: 495,-0.43,0.13,0.64
Dipole: 495.5,-0.40,0.15,0.66
Dipole: 496,-0.36,0.18,0.68
Dipole: 496.5,-0.32,0.20,0.69
Dipole: 497,-0.27,0.22,0.70
Dipole: 497.5,-0.23,0.24,0.71
Dipole: 498,-0.19,0.26,0.72
Dipole: 498.5,-0.14,0.28,0.72
Dipole: 499,-0.10,0.29,0.72
Dipole: 499.5,-0.05,0.31,0.72
Dipole: 500,-0.00,0.32,0.72
Dipole: 500.5,0.05,0.33,0.71
Dipole: 501,0.09,0.33,0.71
Dipole: 501.5,0.14,0.34,0.70
Dipole: 502,0.19,0.34,0.68
Dipole: 502.5,0.23,0.34,0.67
Dipole: 503,0.28,0.34,0.65
Dipole: 503.5,0.32,0.34,0.63
Dipole: 504,0.37,0.34,0.61
Dipole: 504.5,0.41,0.33,0.59
Dipole: 505,0.45,0.32,0.56
Dipole: 505.5,0.49,0.31,0.54
Dipole: 506,0.53,0.30,0.51
Dipole: 506.5,0.56,0.28,0.48
Dipole: 507,0.60,0.27,0.44
Dipole: 507.5,0.63,0.25,0.41
Dipole: 508,0.66,0.24,0.37
Dipole: 508.5,0.68,0.22,0.34
Dipole: 509,0.70,0.20,0.30
Dipole: 509.5,0.73,0.18,0.26
Dipole: 510,0.74,0.16,0.22
Dipole: 510.5,0.76,0.14,0.18
Dipole: 511,0.77,0.12,0.14
Dipole: 511.5,0.78,0.10,0.10
Dipole: 512,0.79,0.08,0.06
Dipole: 512.5,0.79,0.06,0.01
Dipole: 513,0.79,0.04,-0.03
Dipole: 513.5,0.79,0.02,-0.07
Dipole: 514,0.79,0.00,-0.12
Dipole: 514.5,0.78,-0.02,-0.16
Dipole: 515,0.77,-0.03,-0.20
Dipole: 515.5,0.76,-0.05,-0.24
Dipole: 516,0.74,-0.06,-0.28
Dipole: 516.5,0.72,-0.07,-0.32
Dipole: 517,0.70,-0.08,-0.36
Dipole: 517.5,0.68,-0.09,-0.40
Dipole: 518,0.66,-0.10,-0.44
Dipole: 518.5,0.63,-0.11,-0.47
Dipole: 519,0.61,-0.11,-0.50
Dipole: 519.5,0.58,-0.11,-0.54
Dipole: 520,0.55,-0.11,-0.57
Dipole: 520.5,0.52,-0.11,-0.60
Dipole: 521,0.48,-0.10,-0.63
Dipole: 521.5,0.45,-0.10,-0.65
Dipole: 522,0.42,-0.09,-0.67
Dipole: 522.5,0.38,-0.08,-0.70
Dipole: 523,0.35,-0.06,-0.72
Dipole: 523.5,0.31,-0.05,-0.73
Dipole: 524,0.28,-0.03,-0.75
Dipole: 524.5,0.25,-0.01,-0.76
Dipole: 525,0.21,0.01,-0.77
Dipole: 525.5,0.18,0.03,-0.78
Dipole: 526,0.15,0.06,-0.78
Dipole: 526.5,0.12,0.08,-0.79
Dipole: 527,0.09,0.11,-0.79
Dipole: 527.5,0.06,0.14,-0.79
Dipole: 528,0.03,0.17,-0.78
Dipole: 528.5,0.00,0.20,-0.78
Dipole: 529,-0.02,0.23,-0.77
Dipole: 529.5,-0.04,0.26,-0.76
Dipole: 530,-0.06,0.30,-0.74
Dipole: 530.5,-0.08,0.33,-0.73
Dipole: 531,-0.10,0.36,-0.71
Dipole: 531.5,-0.11,0.40,-0.69
Dipole: 532,-0.13,0.43,-0.67
Dipole: 532.5,-0.14,0.46,-0.64
Dipole: 533,-0.15,0.50,-0.61
Dipole: 533.5,-0.15,0.53,-0.59
Dipole: 534,-0.16,0.56,-0.56
Dipole: 534.5,-0.16,0.59,-0.52
Dipole: 535,-0.16,0.62,-0.49
Dipole: 535.5,-0.16,0.64,-0.46
Dipole: 536,-0.15,0.67,-0.42
Dipole: 536.5,-0.15,0.69,-0.38
Dipole: 537,-0.14,0.71,-0.34
Dipole: 537.5,-0.13,0.73,-0.30
Dipole: 538,-0.12,0.75,-0.26
Dipole: 538.5,-0.11,0.77,-0.22
Dipole: 539,-0.09,0.78,-0.18
Dipole: 539.5,-0.08,0.79,-0.14
Dipole: 540,-0.06,0.80,-0.09
Dipole: 540.5,-0.05,0.80,-0.05
Dipole: 541,-0.03,0.81,-0.00
Dipole: 541.5,-0.01,0.81,0.04
Dipole: 542,0.01,0.80,0.08
Dipole: 542.5,0.03,0.80,0.13
Dipole: 543,0.05,0.79,0.17
Dipole: 543.5,0.07,0.78,0.21
Dipole: 544,0.09,0.76,0.25
Dipole: 544.5,0.11,0.75,0.29
Dipole: 545,0.12,0.73,0.33
Dipole: 545.5,0.14,0.70,0.37
Dipole: 546,0.16,0.68,0.41
Dipole: 546.5,0.18,0.65,0.45
Dipole: 547,0.19,0.62,0.48
Dipole: 547.5,0.21,0.59,0.51
Dipole: 548,0.22,0.56,0.55
Dipole: 548.5,0.23,0.52,0.58
Dipole: 549,0.24,0.48,0.60
Dipole: 549.5,0.25,0.44,0.63
Dipole: 550,0.26,0.40,0.66
Dipole: 550.5,0.26,0.36,0.68
Dipole: 551,0.27,0.32,0.70
Dipole: 551.5,0.27,0.27,0.72
Dipole: 552,0.27,0.23,0.73
Dipole: 552.5,0.27,0.18,0.75
Dipole: 553,0.26,0.13,0.76
Dipole: 553.5,0.26,0.08,0.77
Dipole: 554,0.25,0.04,0.77
Dipole: 554.5,0.24,-0.01,0.78
Dipole: 555,0.23,-0.06,0.78
Dipole: 555.5,0.22,-0.10,0.78
Dipole: 556,0.20,-0.15,0.78
Dipole: 556.5,0.18,-0.19,0.77
Dipole: 557,0.16,-0.24,0.76
Dipole: 557.5,0.14,-0.28,0.75
Dipole: 558,0.12,-0.32,0.74
Dipole: 558.5,0.10,-0.36,0.72
Dipole: 559,0.08,-0.40,0.71
Dipole: 559.5,0.05,-0.44,0.69
Dipole: 560,0.02,-0.47,0.67
Dipole: 560.5,-0.00,-0.50,0.64
Dipole: 561,-0.03,-0.54,0.62
Dipole: 561.5,-0.06,-0.56,0.59
Dipole: 562,-0.09,-0.59,0.56
Dipole: 562.5,-0.12,-0.61,0.53
Dipole: 563,-0.14,-0.63,0.49
Dipole: 563.5,-0.17,-0.65,0.46
Dipole: 564,-0.20,-0.67,0.42
Dipole: 564.5,-0.23,-0.68,0.39
Dipole: 565,-0.26,-0.69,0.35
Dipole: 565.5,-0.28,-0.70,0.31
Dipole: 566,-0.31,-0.71,0.27
Dipole: 566.5,-0.34,-0.71,0.23
Dipole: 567,-0.36,-0.71,0.18
Dipole: 567.5,-0.38,-0.71,0.14
Dipole: 568,-0.40,-0.71,0.10
Dipole: 568.5,-0.42,-0.70,0.05
Dipole: 569,-0.44,-0.69,0.01
Dipole: 569.5,-0.45,-0.68,-0.03
Dipole: 570,-0.47,-0.67,-0.08
Dipole: 570.5,-0.48,-0.66,-0.12
Dipole: 571,-0.49,-0.64,-0.17
Dipole: 571.5,-0.50,-0.62,-0.21
Dipole: 572,-0.50,-0.60,-0.25
Dipole: 572.5,-0.50,-0.58,-0.29
Dipole: 573,-0.50,-0.56,-0.33
Dipole: 573.5,-0.50,-0.53,-0.37
Dipole: 574,-0.50,-0.51,-0.41
Dipole: 574.5,-0.49,-0.48,-0.45
Dipole: 575,-0.48,-0.46,-0.49
Dipole: 575.5,-0.47,-0.43,-0.52
Dipole: 576,-0.45,-0.41,-0.56
Dipole: 576.5,-0.43,-0.38,-0.59
Dipole: 577,-0.41,-0.35,-0.62
Dipole: 577.5,-0.39,-0.33,-0.65
Dipole: 578,-0.37,-0.30,-0.67
Dipole: 578.5,-0.34,-0.27,-0.70
Dipole: 579,-0.31,-0.25,-0.72
Dipole: 579.5,-0.28,-0.22,-0.74
Dipole: 580,-0.25,-0.20,-0.76
Dipole: 580.5,-0.22,-0.17,-0.78
Dipole: 581,-0.18,-0.15,-0.79
Dipole: 581.5,-0.15,-0.13,-0.80
Dipole: 582,-0.11,-0.11,-0.81
Dipole: 582.5,-0.07,-0.09,-0.82
Dipole: 583,-0.03,-0.08,-0.82
Dipole: 583.5,0.01,-0.06,-0.82
Dipole: 584,0.05,-0.05,-0.82
Dipole: 584.5,0.09,-0.04,-0.82
Dipole: 585,0.14,-0.03,-0.82
Dipole: 585.5,0.18,-0.02,-0.81
Dipole: 586,0.22,-0.01,-0.80
Dipole: 586.5,0.26,-0.01,-0.79
Dipole: 587,0.30,-0.00,-0.77
Dipole: 587.5,0.34,-0.00,-0.75
Dipole: 588,0.38,-0.00,-0.74
Dipole: 588.5,0.42,-0.01,-0.71
Dipole: 589,0.46,-0.01,-0.69
Dipole: 589.5,0.50,-0.01,-0.67
Dipole: 590,0.53,-0.02,-0.64
Dipole: 590.5,0.56,-0.03,-0.61
Dipole: 591,0.60,-0.04,-0.58
Dipole: 591.5,0.63,-0.05,-0.54
Dipole: 592,0.65,-0.06,-0.51
Dipole: 592.5,0.68,-0.08,-0.47
Dipole: 593,0.70,-0.09,-0.44
Dipole: 593.5,0.72,-0.11,-0.40
Dipole: 594,0.74,-0.12,-0.36
Dipole: 594.5,0.76,-0.14,-0.32
Dipole: 595,0.77,-0.16,-0.28
Dipole: 595.5,0.78,-0.17,-0.23
Dipole: 596,0.79,-0.19,-0.19
Dipole: 596.5,0.79,-0.21,-0.15
Dipole: 597,0.80,-0.23,-0.10
Dipole: 597.5,0.79,-0.24,-0.06
Dipole: 598,0.79,-0.26,-0.01
Dipole: 598.5,0.79,-0.28,0.03
Dipole: 599,0.78,-0.29,0.07
Dipole: 599.5,0.77,-0.31,0.12
Dipole: 600,0.75,-0.32,0.16
Dipole: 600.5,0.74,-0.33,0.21
Dipole: 601,0.72,-0.35,0.25
Dipole: 601.5,0.70,-0.36,0.29
Dipole: 602,0.67,-0.36,0.33
Dipole: 602.5,0.65,-0.37,0.37
Dipole: 603,0.62,-0.38,0.41
Dipole: 603.5,0.59,-0.38,0.45
Dipole: 604,0.56,-0.38,0.49
Dipole: 604.5,0.53,-0.38,0.52
Dipole: 605,0.49,-0.38,0.56
Dipole: 605.5,0.46,-0.38,0.59
Dipole: 606,0.42,-0.37,0.62
Dipole: 606.5,0.38,-0.37,0.65
Dipole: 607,0.35,-0.36,0.67
Dipole: 607.5,0.31,-0.35,0.70
Dipole: 608,0.27,-0.33,0.72
Dipole: 608.5,0.23,-0.32,0.74
Dipole: 609,0.19,-0.30,0.76
Dipole: 609.5,0.15,-0.28,0.78
Dipole: 610,0.11,-0.26,0.79
Dipole: 610.5,0.07,-0.24,0.80
Dipole: 611,0.03,-0.21,0.81
Dipole: 611.5,-0.01,-0.18,0.82
Dipole: 612,-0.05,-0.16,0.82
Dipole: 612.5,-0.09,-0.13,0.83
Dipole: 613,-0.12,-0.10,0.83
Dipole: 613.5,-0.16,-0.06,0.82
Dipole: 614,-0.19,-0.03,0.82
Dipole: 614.5,-0.22,0.00,0.81
Dipole: 615,-0.25,0.04,0.80
Dipole: 615.5,-0.28,0.07,0.79
Dipole: 616,-0.31,0.11,0.77
Dipole: 616.5,-0.34,0.15,0.76
Dipole: 617,-0.36,0.18,0.74
